CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Voucher
17520.0,129,30,5468.1,3,3,3,333,Other,15
17521.0,105,45,7232.099999999999,3,3,3,333,Other,15
17522.0,214,73,10707.1,2,4,4,244,Frequent,70
17523.0,87,33,6527.4,4,3,3,433,Other,15
17524.0,11,6,1450.0,5,1,1,511,Recent,50
17525.0,8,9,4227.0,5,1,2,512,Recent,50
17526.0,9,19,11959.0,5,2,4,524,Other,15
17527.0,129,47,9393.7,3,3,3,333,Other,15
17528.0,93,253,36285.0,4,5,5,455,High Value,100
17530.0,13,394,23850.0,5,5,5,555,High Value,100
17531.0,265,14,2967.0,1,2,2,122,Low Value,10
17534.0,129,9,2233.6,3,1,1,311,Other,15
17535.0,384,13,1644.0,1,1,1,111,Low Value,10
17536.0,253,3,765.0,1,1,1,111,Low Value,10
17537.0,105,75,8976.2,3,4,3,343,Other,15
17538.0,101,9,984.2,4,1,1,411,Recent,50
17540.0,100,25,5789.0,4,2,3,423,Other,15
17542.0,373,25,1707.5,1,2,1,121,Low Value,10
17545.0,119,145,6459.6,3,5,3,353,Other,15
17548.0,309,5,1033.0,1,1,1,111,Low Value,10
17549.0,99,6,1488.6,4,1,1,411,Recent,50
17550.0,273,42,2671.6,1,3,2,132,Other,15
17551.0,8,43,3068.4,5,3,2,532,Other,15
17552.0,20,49,9304.1,5,3,3,533,Other,15
17553.0,205,2,14876.0,2,1,4,214,Other,15
17554.0,93,88,19524.5,4,4,4,444,High Value,100
17555.0,95,106,4832.6,4,4,2,442,Other,15
17556.0,281,6,1579.0,1,1,1,111,Low Value,10
17557.0,90,34,5414.6,4,3,3,433,Other,15
17560.0,170,27,8549.5,2,2,3,223,Other,15
17561.0,95,46,1676.2,4,3,1,431,Other,15
17562.0,90,63,11223.8,4,4,4,444,High Value,100
17564.0,100,49,4540.1,4,3,2,432,Other,15
17566.0,101,152,9012.1,4,5,3,453,Other,15
17567.0,21,165,43314.8,5,5,5,555,High Value,100
17569.0,408,29,3441.4,1,3,2,132,Other,15
17571.0,126,299,14985.1,3,5,4,354,Other,15
17572.0,22,12,2267.5,5,1,1,511,Recent,50
17573.0,105,25,3806.0,3,2,2,322,Other,15
17574.0,318,8,1856.5,1,1,1,111,Low Value,10
17576.0,11,411,36226.8,5,5,5,555,High Value,100
17578.0,293,5,1434.6,1,1,1,111,Low Value,10
17579.0,213,50,4489.0,2,3,2,232,Other,15
17580.0,7,45,2157.2,5,3,1,531,Other,15
17581.0,21,440,110450.4,5,5,5,555,High Value,100
17582.0,312,29,1752.7,1,3,1,131,Other,15
17584.0,203,35,12423.0,2,3,4,234,Other,15
17585.0,185,214,11330.7,2,5,4,254,Frequent,70
17588.0,176,23,12402.0,2,2,4,224,Other,15
17589.0,135,253,24041.7,3,5,5,355,Other,15
17590.0,93,201,14792.2,4,5,4,454,High Value,100
17591.0,16,166,22259.7,5,5,5,555,High Value,100
17593.0,1,213,39273.4,5,5,5,555,High Value,100
17594.0,160,36,6781.8,2,3,3,233,Other,15
17595.0,88,83,3887.9,4,4,2,442,Other,15
17596.0,17,270,28279.3,5,5,5,555,High Value,100
17597.0,289,55,20443.7,1,3,5,135,Other,15
17600.0,93,13,1616.7,4,1,1,411,Recent,50
17601.0,314,9,1160.1,1,1,1,111,Low Value,10
17602.0,99,560,51029.7,4,5,5,455,High Value,100
17603.0,154,11,3947.2,2,1,2,212,Low Value,10
17604.0,293,63,3093.6,1,4,2,142,Other,15
17608.0,109,59,1934.2,3,4,1,341,Other,15
17609.0,116,237,11122.2,3,5,4,354,Other,15
17611.0,11,576,39842.2,5,5,5,555,High Value,100
17612.0,129,135,20484.5,3,5,5,355,Other,15
17613.0,98,312,45591.5,4,5,5,455,High Value,100
17614.0,134,100,3900.7,3,4,2,342,Other,15
17615.0,206,14,3296.0,2,2,2,222,Low Value,10
17616.0,16,2,4896.0,5,1,3,513,Other,15
17618.0,21,78,9715.8,5,4,4,544,High Value,100
17619.0,388,77,2185.2,1,4,1,141,Other,15
17620.0,135,4,814.4,3,1,1,311,Other,15
17621.0,3,26,13799.0,5,2,4,524,Other,15
17623.0,108,33,5270.5,3,3,3,333,Other,15
17624.0,90,50,8434.8,4,3,3,433,Other,15
17625.0,94,315,20470.0,4,5,5,455,High Value,100
17628.0,157,5,757.5,2,1,1,211,Low Value,10
17629.0,8,123,18141.2,5,5,4,554,High Value,100
17630.0,246,26,5036.0,1,2,3,123,Other,15
17631.0,213,39,5283.3,2,3,3,233,Other,15
17633.0,107,70,13248.4,3,4,4,344,Other,15
17634.0,113,297,23619.7,3,5,5,355,Other,15
17636.0,95,20,2855.6,4,2,2,422,Recent,50
17637.0,107,35,5470.6,3,3,3,333,Other,15
17639.0,380,7,1085.0,1,1,1,111,Low Value,10
17640.0,162,5,6216.6,2,1,3,213,Other,15
17642.0,205,40,7122.9,2,3,3,233,Other,15
17643.0,22,8,1015.5,5,1,1,511,Recent,50
17644.0,113,157,28956.4,3,5,5,355,Other,15
17646.0,14,51,10083.9,5,3,4,534,Other,15
17647.0,141,7,1330.6,2,1,1,211,Low Value,10
17648.0,136,91,17975.0,3,4,4,344,Other,15
17649.0,214,52,8684.9,2,3,3,233,Other,15
17650.0,97,8,1660.8,4,1,1,411,Recent,50
17651.0,87,232,39450.0,4,5,5,455,High Value,100
17652.0,101,259,48677.2,4,5,5,455,High Value,100
17653.0,113,44,12075.6,3,3,4,334,Other,15
17654.0,381,22,1175.5,1,2,1,121,Low Value,10
17655.0,14,91,26389.4,5,4,5,545,High Value,100
17656.0,149,82,16746.9,2,4,4,244,Frequent,70
17658.0,101,19,5954.2,4,2,3,423,Other,15
17659.0,6,158,29994.6,5,5,5,555,High Value,100
17660.0,217,45,1960.0,2,3,1,231,Other,15
17663.0,101,86,18029.1,4,4,4,444,High Value,100
17664.0,94,43,6046.4,4,3,3,433,Other,15
17666.0,141,18,7281.6,2,2,3,223,Other,15
17667.0,142,117,20555.1,2,4,5,245,Frequent,70
17668.0,114,15,3477.5,3,2,2,322,Other,15
17669.0,118,68,34067.2,3,4,5,345,Other,15
17670.0,303,11,2057.0,1,1,1,111,Low Value,10
17671.0,14,53,15727.1,5,3,4,534,Other,15
17672.0,126,110,31781.7,3,4,5,345,Other,15
17673.0,142,227,16291.2,2,5,4,254,Frequent,70
17674.0,17,27,5510.4,5,2,3,523,Other,15
17675.0,13,684,199085.8,5,5,5,555,High Value,100
17676.0,15,78,13876.8,5,4,4,544,High Value,100
17677.0,15,277,149545.3,5,5,5,555,High Value,100
17678.0,367,16,2981.1,1,2,2,122,Low Value,10
17679.0,128,30,19921.1,3,3,4,334,Other,15
17680.0,99,11,1844.0,4,1,1,411,Recent,50
17682.0,17,118,24743.3,5,4,5,545,High Value,100
17684.0,119,15,2394.1,3,2,1,321,Other,15
17685.0,9,130,31915.3,5,5,5,555,High Value,100
17686.0,156,286,57394.6,2,5,5,255,Frequent,70
17690.0,13,256,47579.5,5,5,5,555,High Value,100
17691.0,6,19,2904.0,5,2,2,522,Recent,50
17692.0,8,46,7409.4,5,3,3,533,Other,15
17693.0,213,16,2004.7,2,2,1,221,Low Value,10
17694.0,217,15,2831.2,2,2,2,222,Low Value,10
17695.0,207,35,7653.4,2,3,3,233,Other,15
17696.0,13,115,22857.1,5,4,5,545,High Value,100
17697.0,312,19,3389.5,1,2,2,122,Low Value,10
17698.0,364,8,1549.5,1,1,1,111,Low Value,10
17700.0,93,142,25346.4,4,5,5,455,High Value,100
17701.0,328,24,4179.5,1,2,2,122,Low Value,10
17702.0,106,74,18243.7,3,4,4,344,Other,15
17703.0,111,55,7987.4,3,3,3,333,Other,15
17704.0,244,31,8851.9,1,3,3,133,Other,15
17705.0,106,103,18235.2,3,4,4,344,Other,15
17706.0,15,382,105044.9,5,5,5,555,High Value,100
17707.0,261,5,1524.0,1,1,1,111,Low Value,10
17708.0,263,35,2670.8,1,3,2,132,Other,15
17709.0,246,7,1374.5,1,1,1,111,Low Value,10
17711.0,86,23,3851.0,4,2,2,422,Recent,50
17712.0,120,29,5229.1,3,3,3,333,Other,15
17714.0,397,10,1530.0,1,1,1,111,Low Value,10
17715.0,277,1,3264.0,1,1,2,112,Low Value,10
17716.0,98,245,56559.9,4,5,5,455,High Value,100
17718.0,308,6,1393.5,1,1,1,111,Low Value,10
17719.0,113,235,48162.1,3,5,5,355,Other,15
17720.0,16,50,11959.4,5,3,4,534,Other,15
17722.0,15,115,24240.4,5,4,5,545,High Value,100
17723.0,202,10,32764.0,2,1,5,215,Other,15
17724.0,147,40,10330.0,2,3,4,234,Other,15
17725.0,92,192,34390.8,4,5,5,455,High Value,100
17727.0,90,66,10602.5,4,4,4,444,High Value,100
17728.0,141,165,28760.1,2,5,5,255,Frequent,70
17730.0,104,218,52984.8,3,5,5,355,Other,15
17731.0,155,67,12401.1,2,4,4,244,Frequent,70
17732.0,21,18,3039.7,5,2,2,522,Recent,50
17733.0,114,35,6921.9,3,3,3,333,Other,15
17734.0,129,43,7006.3,3,3,3,333,Other,15
17735.0,16,649,124575.0,5,5,5,555,High Value,100
17736.0,85,25,3774.4,4,2,2,422,Recent,50
17737.0,85,10,1682.4,4,1,1,411,Recent,50
17738.0,95,97,18790.5,4,4,4,444,High Value,100
17739.0,9,47,27913.5,5,3,5,535,Other,15
17742.0,189,15,3551.1,2,2,2,222,Low Value,10
17744.0,7,136,23224.0,5,5,5,555,High Value,100
17746.0,317,6,1102.5,1,1,1,111,Low Value,10
17747.0,188,1,714.0,2,1,1,211,Low Value,10
17749.0,254,35,6745.2,1,3,3,133,Other,15
17750.0,113,193,17975.7,3,5,4,354,Other,15
17752.0,8,1,806.4000000000001,5,1,1,511,Recent,50
17754.0,113,92,17722.6,3,4,4,344,Other,15
17757.0,9,732,52515.9,5,5,5,555,High Value,100
17758.0,95,412,34567.0,4,5,5,455,High Value,100
17759.0,93,95,8349.9,4,4,3,443,Other,15
17760.0,22,25,2875.9,5,2,2,522,Recent,50
17761.0,108,19,7127.799999999999,3,2,3,323,Other,15
17763.0,367,1,150.0,1,1,1,111,Low Value,10
17764.0,126,75,8188.2,3,4,3,343,Other,15
17765.0,234,57,3718.8,1,3,2,132,Other,15
17767.0,91,21,2712.0,4,2,2,422,Recent,50
17768.0,109,105,22731.8,3,4,5,345,Other,15
17769.0,88,310,39979.8,4,5,5,455,High Value,100
17770.0,274,38,11432.7,1,3,4,134,Other,15
17771.0,132,54,2458.1,3,3,1,331,Other,15
17772.0,86,53,1827.7,4,3,1,431,Other,15
17774.0,172,156,12254.1,2,5,4,254,Frequent,70
17777.0,100,194,6658.6,4,5,3,453,Other,15
17779.0,97,82,6585.7,4,4,3,443,Other,15
17781.0,236,10,860.2,1,1,1,111,Low Value,10
17783.0,148,67,2834.7000000000003,2,4,2,242,Other,15
17785.0,129,13,1319.4,3,1,1,311,Other,15
17786.0,161,72,2787.4,2,4,2,242,Other,15
17787.0,21,134,18651.9,5,5,4,554,High Value,100
17788.0,149,5,11179.0,2,1,4,214,Other,15
17789.0,386,14,2259.0,1,2,1,121,Low Value,10
17790.0,6,190,19655.5,5,5,4,554,High Value,100
17791.0,105,10,1061.0,3,1,1,311,Other,15
17793.0,101,58,3230.4,4,4,2,442,Other,15
17795.0,256,46,3503.9,1,3,2,132,Other,15
17796.0,18,82,6979.0,5,4,3,543,Other,15
17797.0,98,111,7804.3,4,4,3,443,Other,15
17799.0,11,408,30559.3,5,5,5,555,High Value,100
17800.0,113,104,11990.1,3,4,4,344,Other,15
17802.0,21,140,12850.4,5,5,4,554,High Value,100
17805.0,149,10,5123.1,2,1,3,213,Other,15
17806.0,87,43,5460.4,4,3,3,433,Other,15
17809.0,21,61,54119.1,5,4,5,545,High Value,100
17811.0,87,851,78377.3,4,5,5,455,High Value,100
17812.0,17,141,7321.6,5,5,3,553,Other,15
17813.0,90,371,17708.8,4,5,4,454,High Value,100
17816.0,14,17,365.6,5,2,1,521,Recent,50
17817.0,380,33,3876.8,1,3,2,132,Other,15
17819.0,21,48,37048.7,5,3,5,535,Other,15
17824.0,127,13,2984.0,3,1,2,312,Other,15
17827.0,13,220,19954.6,5,5,4,554,High Value,100
17828.0,98,67,18200.9,4,4,4,444,High Value,100
17829.0,374,30,8892.4,1,3,3,133,Other,15
17830.0,364,23,3987.0,1,2,2,122,Low Value,10
17831.0,109,2,354.0,3,1,1,311,Other,15
17832.0,125,61,1553.7,3,4,1,341,Other,15
17835.0,85,61,3506.4,4,4,2,442,Other,15
17836.0,124,24,1102.1,3,2,1,321,Other,15
17837.0,118,169,15933.8,3,5,4,354,Other,15
17838.0,14,121,27793.0,5,5,5,555,High Value,100
17839.0,117,56,3388.0,3,3,2,332,Other,15
17841.0,4,7810,407785.7,5,5,5,555,High Value,100
17843.0,379,37,2054.8,1,3,1,131,Other,15
17844.0,182,5,515.6,2,1,1,211,Low Value,10
17846.0,161,1,20331.0,2,1,4,214,Other,15
17848.0,6,51,9012.0,5,3,3,533,Other,15
17849.0,294,26,6058.0,1,2,3,123,Other,15
17850.0,21,297,53912.1,5,5,5,555,High Value,100
17852.0,87,24,1143.4,4,2,1,421,Recent,50
17854.0,261,15,3112.6,1,2,2,122,Low Value,10
17855.0,21,17,2089.7,5,2,1,521,Recent,50
17856.0,309,15,14180.3,1,2,4,124,Other,15
17857.0,6,54,268790.4,5,3,5,535,Other,15
17858.0,8,199,51556.6,5,5,5,555,High Value,100
17859.0,380,25,1482.1,1,2,1,121,Low Value,10
17860.0,17,58,2528.0,5,4,2,542,Other,15
17861.0,100,188,18846.8,4,5,4,454,High Value,100
17862.0,399,11,3309.0,1,1,2,112,Low Value,10
17863.0,18,130,26788.0,5,5,5,555,High Value,100
17864.0,88,102,5975.0,4,4,3,443,Other,15
17865.0,6,370,105263.2,5,5,5,555,High Value,100
17866.0,218,9,3296.5,2,1,2,212,Low Value,10
17867.0,106,79,11971.0,3,4,4,344,Other,15
17869.0,16,40,4281.8,5,3,2,532,Other,15
17870.0,15,279,18943.5,5,5,4,554,High Value,100
17871.0,280,10,1559.0,1,1,1,111,Low Value,10
17873.0,22,44,18591.6,5,3,4,534,Other,15
17874.0,261,42,6183.0,1,3,3,133,Other,15
17877.0,246,12,2376.1,1,1,1,111,Low Value,10
17878.0,119,26,3794.5,3,2,2,322,Other,15
17879.0,249,6,1785.1999999999998,1,1,1,111,Low Value,10
17880.0,13,26,4589.2,5,2,2,522,Recent,50
17881.0,379,8,1333.5,1,1,1,111,Low Value,10
17883.0,90,145,6717.7,4,5,3,453,Other,15
17884.0,17,117,7174.5,5,4,3,543,Other,15
17885.0,88,64,1901.9,4,4,1,441,Other,15
17886.0,107,109,8996.1,3,4,3,343,Other,15
17887.0,204,10,1113.5,2,1,1,211,Low Value,10
17888.0,6,67,7260.5,5,4,3,543,Other,15
17889.0,287,21,2038.7,1,2,1,121,Low Value,10
17890.0,11,94,6020.9,5,4,3,543,Other,15
17891.0,237,34,2038.6000000000001,1,3,1,131,Other,15
17892.0,131,28,2441.0,3,2,1,321,Other,15
17893.0,301,16,1122.5,1,2,1,121,Low Value,10
17894.0,1,193,11198.1,5,5,4,554,High Value,100
17895.0,119,16,980.0,3,2,1,321,Other,15
17896.0,99,2,2563.2,4,1,2,412,Recent,50
17897.0,16,114,5666.0,5,4,3,543,Other,15
17898.0,161,28,1520.6,2,2,1,221,Low Value,10
17899.0,236,32,1558.0,1,3,1,131,Other,15
17900.0,266,6,1122.0,1,1,1,111,Low Value,10
17901.0,104,19,1103.8,3,2,1,321,Other,15
17904.0,97,38,1916.7,4,3,1,431,Other,15
17905.0,1,34,8002.4,5,3,3,533,Other,15
17906.0,322,12,729.0,1,1,1,111,Low Value,10
17908.0,22,58,2432.8,5,4,1,541,Other,15
17911.0,85,39,3662.3,4,3,2,432,Other,15
17912.0,7,38,3110.1,5,3,2,532,Other,15
17913.0,4,59,4116.0,5,4,2,542,Other,15
17914.0,382,80,3364.3,1,4,2,142,Other,15
17917.0,21,94,3412.8,5,4,2,542,Other,15
17919.0,174,23,13040.4,2,2,4,224,Other,15
17920.0,16,696,42041.0,5,5,5,555,High Value,100
17921.0,139,145,8265.2,3,5,3,353,Other,15
17923.0,386,1,2075.0,1,1,1,111,Low Value,10
17924.0,22,31,29625.0,5,3,5,535,Other,15
17925.0,21,1,2440.7999999999997,5,1,1,511,Recent,50
17926.0,209,21,3972.9,2,2,2,222,Low Value,10
17928.0,121,23,2125.4,3,2,1,321,Other,15
17929.0,87,4,6042.0,4,1,3,413,Other,15
17930.0,111,39,17404.8,3,3,4,334,Other,15
17931.0,209,15,1111.6,2,2,1,221,Low Value,10
17932.0,104,90,13315.7,3,4,4,344,Other,15
17934.0,127,21,7042.5,3,2,3,323,Other,15
17935.0,214,29,1457.9,2,3,1,231,Other,15
17936.0,384,77,3898.4,1,4,2,142,Other,15
17937.0,11,43,43012.2,5,3,5,535,Other,15
17939.0,236,12,991.4,1,1,1,111,Low Value,10
17940.0,125,19,41064.4,3,2,5,325,Other,15
17941.0,206,2,3045.6,2,1,2,212,Low Value,10
17942.0,386,2,775.0,1,1,1,111,Low Value,10
17946.0,308,20,1495.8,1,2,1,121,Low Value,10
17947.0,113,9,1766.8,3,1,1,311,Other,15
17948.0,223,1,3585.6,2,1,2,212,Low Value,10
17949.0,21,70,585104.8,5,4,5,545,High Value,100
17950.0,14,71,4822.0,5,4,2,542,Other,15
17951.0,7,20,10085.4,5,2,4,524,Other,15
17954.0,16,485,23327.2,5,5,5,555,High Value,100
17955.0,274,19,5573.0,1,2,3,123,Other,15
17956.0,325,1,127.5,1,1,1,111,Low Value,10
17957.0,142,31,1116.8,2,3,1,231,Other,15
17958.0,192,7,5084.6,2,1,3,213,Other,15
17960.0,247,26,737.8,1,2,1,121,Low Value,10
17961.0,2,249,12964.4,5,5,4,554,High Value,100
17962.0,218,35,1028.3,2,3,1,231,Other,15
17964.0,21,104,4717.0,5,4,2,542,Other,15
17965.0,13,329,26225.7,5,5,5,555,High Value,100
17966.0,113,68,10984.3,3,4,4,344,Other,15
17967.0,21,48,1230.7,5,3,1,531,Other,15
17968.0,22,85,2773.5,5,4,2,542,Other,15
17969.0,11,14,2282.0,5,2,1,521,Recent,50
17970.0,296,31,5825.9,1,3,3,133,Other,15
17972.0,327,31,1360.4,1,3,1,131,Other,15
17973.0,127,15,3370.4,3,2,2,322,Other,15
17974.0,100,179,7407.9,4,5,3,453,Other,15
17975.0,9,296,44888.1,5,5,5,555,High Value,100
17976.0,21,65,3531.9,5,4,2,542,Other,15
17977.0,105,21,2881.4,3,2,2,322,Other,15
17978.0,14,12,3009.2,5,1,2,512,Recent,50
17979.0,111,146,7577.1,3,5,3,353,Other,15
17980.0,8,30,8114.5,5,3,3,533,Other,15
17984.0,221,48,1526.8,2,3,1,231,Other,15
17985.0,98,23,6349.5,4,2,3,423,Other,15
17986.0,132,1,208.0,3,1,1,311,Other,15
17987.0,261,13,1985.7,1,1,1,111,Low Value,10
17988.0,87,38,2011.2,4,3,1,431,Other,15
17990.0,2,29,6308.4,5,3,3,533,Other,15
17991.0,301,5,933.5,1,1,1,111,Low Value,10
17994.0,197,81,6784.9,2,4,3,243,Other,15
17995.0,386,2,761.0,1,1,1,111,Low Value,10
17997.0,150,166,19706.7,2,5,4,254,Frequent,70
17999.0,15,93,3820.6,5,4,2,542,Other,15
18001.0,88,58,4172.3,4,4,2,442,Other,15
18004.0,21,40,1694.7,5,3,1,531,Other,15
18005.0,124,60,2497.2,3,4,1,341,Other,15
18006.0,98,22,4446.8,4,2,2,422,Recent,50
18008.0,146,30,21161.9,2,3,5,235,Other,15
18009.0,311,32,2573.4,1,3,2,132,Other,15
18010.0,360,14,1748.0,1,2,1,121,Low Value,10
18011.0,21,28,1027.9,5,2,1,521,Recent,50
18013.0,231,31,1872.9,1,3,1,131,Other,15
18014.0,104,32,1664.2,3,3,1,331,Other,15
18015.0,383,46,1200.3,1,3,1,131,Other,15
18016.0,12,123,14835.6,5,5,4,554,High Value,100
18017.0,157,3,5230.0,2,1,3,213,Other,15
18018.0,184,29,1221.4,2,3,1,231,Other,15
18019.0,127,5,384.5,3,1,1,311,Other,15
18022.0,111,191,6681.1,3,5,3,353,Other,15
18024.0,228,21,3897.8,2,2,2,222,Low Value,10
18027.0,174,21,1153.1,2,2,1,221,Low Value,10
18030.0,118,9,2306.5,3,1,1,311,Other,15
18032.0,410,5,735.0,1,1,1,111,Low Value,10
18033.0,140,34,979.6999999999999,2,3,1,231,Other,15
18034.0,97,112,4228.8,4,4,2,442,Other,15
18035.0,111,53,7304.0,3,3,3,333,Other,15
18036.0,108,96,4056.2,3,4,2,342,Other,15
18037.0,21,17,661.2,5,2,1,521,Recent,50
18040.0,95,19,3572.0,4,2,2,422,Recent,50
18041.0,14,460,39579.0,5,5,5,555,High Value,100
18042.0,129,7,1650.5,3,1,1,311,Other,15
18043.0,15,121,5595.1,5,5,3,553,Other,15
18044.0,9,109,17993.5,5,4,4,544,High Value,100
18045.0,121,47,1894.0,3,3,1,331,Other,15
18048.0,279,7,1722.8999999999999,1,1,1,111,Low Value,10
18050.0,8,5,744.0,5,1,1,511,Recent,50
18053.0,146,20,3000.2,2,2,2,222,Low Value,10
18055.0,7,360,67841.9,5,5,5,555,High Value,100
18056.0,364,19,3636.5,1,2,2,122,Low Value,10
18058.0,85,3,1701.6,4,1,1,411,Recent,50
18059.0,98,19,3064.6,4,2,2,422,Recent,50
18061.0,15,46,21194.1,5,3,5,535,Other,15
18062.0,249,27,7205.2,1,2,3,123,Other,15
18064.0,208,7,8140.0,2,1,3,213,Other,15
18065.0,13,137,23928.3,5,5,5,555,High Value,100
18066.0,151,10,3180.0,2,1,2,212,Low Value,10
18067.0,116,37,3963.3,3,3,2,332,Other,15
18068.0,366,1,1017.0,1,1,1,111,Low Value,10
18069.0,103,470,20366.7,4,5,4,454,High Value,100
18071.0,14,25,4530.0,5,2,2,522,Recent,50
18072.0,261,18,2474.4,1,2,1,121,Low Value,10
18073.0,190,73,38775.2,2,4,5,245,Frequent,70
18074.0,22,13,4896.0,5,1,3,513,Other,15
18075.0,9,142,26117.5,5,5,5,555,High Value,100
18077.0,4,227,26330.1,5,5,5,555,High Value,100
18078.0,293,29,3361.3,1,3,2,132,Other,15
18079.0,121,127,36519.700000000004,3,5,5,355,Other,15
18080.0,94,2,12315.0,4,1,4,414,Other,15
18081.0,112,17,3434.5,3,2,2,322,Other,15
18082.0,101,73,7033.7,4,4,3,443,Other,15
18084.0,93,1,904.8,4,1,1,411,Recent,50
18085.0,22,29,6899.5,5,3,3,533,Other,15
18086.0,378,7,1013.4,1,1,1,111,Low Value,10
18087.0,174,2,40557.2,2,1,5,215,Other,15
18088.0,137,39,1676.7,3,3,1,331,Other,15
18092.0,1,89,90682.6,5,4,5,545,High Value,100
18093.0,169,36,21065.2,2,3,5,235,Other,15
18094.0,157,70,30173.0,2,4,5,245,Frequent,70
18095.0,388,21,5800.5,1,2,3,123,Other,15
18096.0,87,213,9111.5,4,5,3,453,Other,15
18097.0,3,108,26978.0,5,4,5,545,High Value,100
18099.0,203,19,1683.1000000000001,2,2,1,221,Low Value,10
18101.0,87,41,2236.5,4,3,1,431,Other,15
18102.0,14,431,2596573.0,5,5,5,555,High Value,100
18104.0,113,38,7546.4,3,3,3,333,Other,15
18105.0,113,18,1134.8,3,2,1,321,Other,15
18106.0,405,39,4307.0,1,3,2,132,Other,15
18109.0,18,444,80529.7,5,5,5,555,High Value,100
18110.0,95,46,2363.0,4,3,1,431,Other,15
18112.0,88,26,3526.9,4,2,2,422,Recent,50
18113.0,17,1,763.1999999999999,5,1,1,511,Recent,50
18114.0,366,28,2201.0,1,2,1,121,Low Value,10
18116.0,1,378,14180.3,5,5,4,554,High Value,100
18117.0,101,74,3207.2,4,4,2,442,Other,15
18118.0,13,1279,56538.2,5,5,5,555,High Value,100
18119.0,16,30,1811.2,5,3,1,531,Other,15
18120.0,290,17,1111.5,1,2,1,121,Low Value,10
18121.0,226,32,6731.0,2,3,3,233,Other,15
18122.0,98,364,18262.1,4,5,4,454,High Value,100
18123.0,100,36,5894.4,4,3,3,433,Other,15
18125.0,105,196,11429.9,3,5,4,354,Other,15
18126.0,136,56,2068.3,3,3,1,331,Other,15
18127.0,95,47,3487.3,4,3,2,432,Other,15
18129.0,319,14,1125.5,1,2,1,121,Low Value,10
18130.0,91,70,10593.9,4,4,4,444,High Value,100
18133.0,288,1,9315.0,1,1,3,113,Other,15
18135.0,104,20,6819.099999999999,3,2,3,323,Other,15
18136.0,139,38,7843.3,3,3,3,333,Other,15
18138.0,371,8,1526.5,1,1,1,111,Low Value,10
18139.0,93,159,84383.4,4,5,5,455,High Value,100
18142.0,233,15,10195.2,1,2,4,124,Other,15
18143.0,192,61,10001.6,2,4,4,244,Frequent,70
18144.0,9,43,28887.5,5,3,5,535,Other,15
18145.0,88,221,28615.5,4,5,5,455,High Value,100
18146.0,216,10,1603.5,2,1,1,211,Low Value,10
18147.0,121,7,1793.4,3,1,1,311,Other,15
18149.0,126,16,6120.8,3,2,3,323,Other,15
18150.0,107,37,5665.8,3,3,3,333,Other,15
18151.0,210,38,6533.5,2,3,3,233,Other,15
18154.0,119,21,3991.9,3,2,2,322,Other,15
18155.0,151,25,3716.2,2,2,2,222,Low Value,10
18156.0,18,140,7349.4,5,5,3,553,Other,15
18158.0,85,34,4534.0,4,3,2,432,Other,15
18159.0,377,23,5301.5,1,2,3,123,Other,15
18160.0,134,39,6380.6,3,3,3,333,Other,15
18161.0,90,80,16186.9,4,4,4,444,High Value,100
18164.0,113,24,3996.5,3,2,2,322,Other,15
18165.0,253,10,3024.6,1,1,2,112,Low Value,10
18167.0,99,37,13848.6,4,3,4,434,Other,15
18168.0,8,131,11699.4,5,5,4,554,High Value,100
18169.0,136,9,2026.5,3,1,1,311,Other,15
18170.0,109,38,9803.1,3,3,4,334,Other,15
18171.0,144,54,12313.1,2,3,4,234,Other,15
18172.0,90,174,72920.6,4,5,5,455,High Value,100
18173.0,162,31,21068.4,2,3,5,235,Other,15
18174.0,385,1,1040.0,1,1,1,111,Low Value,10
18176.0,7,30,4763.5,5,3,2,532,Other,15
18177.0,107,64,11723.7,3,4,4,344,Other,15
18178.0,13,97,15908.1,5,4,4,544,High Value,100
18179.0,85,72,15229.1,4,4,4,444,High Value,100
18180.0,135,119,18437.5,3,4,4,344,Other,15
18181.0,100,44,3828.0,4,3,2,432,Other,15
18183.0,303,37,6320.7,1,3,3,133,Other,15
18184.0,91,1,498.00000000000006,4,1,1,411,Recent,50
18185.0,325,17,3042.5,1,2,2,122,Low Value,10
18188.0,90,71,20010.4,4,4,4,444,High Value,100
18189.0,154,68,10902.4,2,4,4,244,Frequent,70
18190.0,268,15,2844.6,1,2,2,122,Low Value,10
18191.0,366,7,2078.0,1,1,1,111,Low Value,10
18192.0,147,45,9579.7,2,3,4,234,Other,15
18193.0,241,16,2437.6,1,2,1,121,Low Value,10
18194.0,158,7,9738.4,2,1,4,214,Other,15
18196.0,171,141,6891.3,2,5,3,253,Other,15
18198.0,107,143,51408.9,3,5,5,355,Other,15
18200.0,181,32,1638.0,2,3,1,231,Other,15
18202.0,275,68,13969.9,1,4,4,144,Frequent,70
18203.0,233,19,1604.2,1,2,1,121,Low Value,10
18204.0,146,200,19937.0,2,5,4,254,Frequent,70
18205.0,113,32,5173.6,3,3,3,333,Other,15
18209.0,104,8,1391.0,3,1,1,311,Other,15
18210.0,85,134,26213.8,4,5,5,455,High Value,100
18211.0,101,42,6000.7,4,3,3,433,Other,15
18212.0,402,43,2484.2,1,3,1,131,Other,15
18213.0,312,15,2324.8,1,2,1,121,Low Value,10
18215.0,165,13,2993.4,2,1,2,212,Low Value,10
